REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
HHS Regions,Region 6,2014,17,2.46958,2.3187,476,558,,744,171,104,2053,214,88541
HHS Regions,Region 7,2014,17,0.664668,0.387939,48,39,,64,10,15,176,75,45368
HHS Regions,Region 8,2014,17,1.04149,1.04438,104,125,,224,42,19,514,100,49216
HHS Regions,Region 9,2014,17,1.72456,1.42177,173,222,,369,135,111,1010,201,71038
HHS Regions,Region 10,2014,17,0.764892,0.924992,39,13,,40,11,7,110,37,11892
HHS Regions,Region 1,2014,18,1.25236,1.04013,125,82,,224,53,30,514,142,49417
HHS Regions,Region 2,2014,18,1.93125,1.68189,622,432,,702,185,107,2048,239,121768
HHS Regions,Region 3,2014,18,1.10672,1.26215,243,353,,474,154,74,1298,201,102840
HHS Regions,Region 4,2014,18,0.738279,0.721856,203,165,,375,80,42,865,282,119830
HHS Regions,Region 5,2014,18,1.21623,1.39635,403,293,,493,153,104,1446,261,103556
HHS Regions,Region 6,2014,18,2.1299,2.01211,513,415,,649,128,66,1771,208,88017
HHS Regions,Region 7,2014,18,0.526637,0.312087,40,29,,53,15,7,144,72,46141
HHS Regions,Region 8,2014,18,0.792352,0.884706,129,106,,193,26,17,471,110,53238
HHS Regions,Region 9,2014,18,1.63584,1.46427,199,193,,400,113,107,1012,195,69113
HHS Regions,Region 10,2014,18,0.515472,0.646534,24,16,,28,6,5,79,36,12219
HHS Regions,Region 1,2014,19,1.29032,1.0388,122,78,,220,46,24,490,136,47170
HHS Regions,Region 2,2014,19,2.31498,1.71094,741,412,,780,170,87,2190,240,128000
HHS Regions,Region 3,2014,19,1.20115,1.25428,303,298,,505,116,64,1286,195,102529
HHS Regions,Region 4,2014,19,0.798053,0.731062,230,183,,347,61,30,851,277,116406
HHS Regions,Region 5,2014,19,1.2569,1.55181,538,264,,471,142,87,1502,256,96790
HHS Regions,Region 6,2014,19,2.13556,2.0276,491,453,,615,149,105,1813,210,89416
HHS Regions,Region 7,2014,19,0.643012,0.320752,49,22,,58,4,9,142,67,44271
HHS Regions,Region 8,2014,19,0.629662,1.18838,100,82,,186,15,15,398,104,33491
HHS Regions,Region 9,2014,19,1.67282,1.47009,181,192,,401,126,101,1001,192,68091
HHS Regions,Region 10,2014,19,0.753909,0.874036,34,25,,32,5,6,102,37,11670
HHS Regions,Region 1,2014,20,1.0337,0.902297,129,51,,134,40,36,390,126,43223
HHS Regions,Region 2,2014,20,2.11871,1.60424,694,405,,752,141,82,2074,231,129282
HHS Regions,Region 3,2014,20,1.26516,1.21439,260,302,,490,92,48,1192,189,98156
HHS Regions,Region 4,2014,20,0.69315,0.635477,216,120,,241,59,46,682,260,107321
HHS Regions,Region 5,2014,20,1.177,1.3623,402,218,,355,181,83,1239,252,90949
HHS Regions,Region 6,2014,20,2.35974,2.1584,462,462,,674,164,86,1848,214,85619
HHS Regions,Region 7,2014,20,0.47847,0.265668,28,25,,37,9,11,110,64,41405
HHS Regions,Region 8,2014,20,0.656589,1.11401,107,76,,174,16,15,388,105,34829
HHS Regions,Region 9,2014,20,1.73996,1.51824,213,207,,362,118,122,1022,187,67315
HHS Regions,Region 10,2014,20,0.643924,0.884422,33,10,,37,5,3,88,32,9950
HHS Regions,Region 1,2014,21,0.513504,0.679552,116,37,,89,27,20,289,111,42528
HHS Regions,Region 2,2014,21,1.92708,1.56386,673,332,,691,143,77,1916,229,122517
HHS Regions,Region 3,2014,21,1.30065,1.22433,379,283,,476,118,63,1319,194,107732
HHS Regions,Region 4,2014,21,0.819168,0.792226,245,127,,253,69,52,746,234,94165
HHS Regions,Region 5,2014,21,1.2187,1.4297,425,216,,352,122,63,1178,228,82395
HHS Regions,Region 6,2014,21,2.23412,2.19835,502,430,,656,130,79,1797,197,81743
HHS Regions,Region 7,2014,21,0.503571,0.248299,22,30,,33,9,6,100,62,40274
HHS Regions,Region 8,2014,21,0.620827,1.14727,114,76,,152,29,15,386,104,33645
HHS Regions,Region 9,2014,21,1.93795,1.54174,242,201,,344,120,106,1013,181,65705
HHS Regions,Region 10,2014,21,0.578593,0.609826,15,10,,22,4,2,53,30,8691
HHS Regions,Region 1,2014,22,0.480187,0.657505,100,37,,56,13,16,222,102,33764
HHS Regions,Region 2,2014,22,2.0679,1.57215,713,303,,545,105,85,1751,221,111376
HHS Regions,Region 3,2014,22,1.18371,1.18426,345,274,,388,91,57,1155,185,97529
HHS Regions,Region 4,2014,22,0.720762,0.689758,227,125,,238,51,50,691,252,100180
HHS Regions,Region 5,2014,22,0.754199,1.20369,349,163,,249,93,69,923,230,76681
HHS Regions,Region 6,2014,22,2.22923,2.15621,424,397,,539,139,103,1602,202,74297
HHS Regions,Region 7,2014,22,0.509952,0.306662,36,23,,32,8,10,109,59,35544
HHS Regions,Region 8,2014,22,0.553812,1.0792,109,70,,115,13,15,322,98,29837
HHS Regions,Region 9,2014,22,1.75837,1.47322,215,148,,286,110,97,856,178,58104
HHS Regions,Region 10,2014,22,0.364697,0.371389,10,2,,11,2,2,27,27,7270
HHS Regions,Region 1,2014,23,0.549795,0.727748,114,37,,91,17,14,273,99,37513
HHS Regions,Region 2,2014,23,2.28772,1.54071,715,285,,592,107,65,1764,220,114493
HHS Regions,Region 3,2014,23,1.11592,1.0857,326,257,,377,74,53,1087,184,100120
HHS Regions,Region 4,2014,23,0.75304,0.696737,226,140,,200,72,48,686,243,98459
HHS Regions,Region 5,2014,23,0.852767,1.19401,364,190,,260,116,72,1002,217,83919
HHS Regions,Region 6,2014,23,1.97798,1.92871,369,402,,504,111,68,1454,192,75387
HHS Regions,Region 7,2014,23,0.25283,0.159655,16,18,,18,3,2,57,53,35702
HHS Regions,Region 8,2014,23,0.313055,0.269644,18,6,,19,4,3,50,70,18543
HHS Regions,Region 9,2014,23,1.692,1.37623,228,155,,275,102,69,829,161,60237
HHS Regions,Region 10,2014,23,0.355279,0.398818,7,2,,13,1,4,27,22,6770
HHS Regions,Region 1,2014,24,0.445091,0.608294,101,27,,78,18,12,236,100,38797
HHS Regions,Region 2,2014,24,2.42802,1.41798,642,283,,501,102,94,1622,211,114388
HHS Regions,Region 3,2014,24,0.983726,0.990139,307,219,,336,83,41,986,182,99582
HHS Regions,Region 4,2014,24,0.683328,0.628556,210,117,,178,51,35,591,236,94025
HHS Regions,Region 5,2014,24,0.813025,1.13225,299,168,,244,100,65,876,202,77368
HHS Regions,Region 6,2014,24,1.74785,1.72225,362,370,,448,95,65,1340,195,77805
HHS Regions,Region 7,2014,24,0.154496,0.148945,25,9,,14,2,4,54,55,36255
HHS Regions,Region 8,2014,24,0.578178,0.82613,80,57,,104,11,7,259,98,31351
HHS Regions,Region 9,2014,24,1.66181,1.34124,198,159,,267,95,77,796,162,59348
HHS Regions,Region 10,2014,24,0.358122,0.36427,3,4,,11,4,1,23,20,6314
HHS Regions,Region 1,2014,25,0.440756,0.590406,90,25,,83,12,14,224,100,37940
HHS Regions,Region 2,2014,25,2.25842,1.61295,775,283,,638,102,66,1864,214,115565
HHS Regions,Region 3,2014,25,0.973807,0.986798,309,209,,290,80,62,950,174,96271
HHS Regions,Region 4,2014,25,0.62098,0.612018,164,92,,157,30,19,462,216,75488
HHS Regions,Region 5,2014,25,0.761923,1.09123,300,151,,229,104,69,853,203,78169
HHS Regions,Region 6,2014,25,1.54353,1.51133,292,360,,370,96,79,1197,197,79202
HHS Regions,Region 7,2014,25,0.216845,0.200832,23,12,,20,7,7,69,51,34357
HHS Regions,Region 8,2014,25,0.41578,0.345817,18,8,,14,3,4,47,56,13591
HHS Regions,Region 9,2014,25,1.56216,1.17455,182,139,,203,92,68,684,163,58235
HHS Regions,Region 10,2014,25,0.366764,0.386022,6,6,,5,2,0,19,18,4922
HHS Regions,Region 1,2014,26,0.469904,0.644947,108,31,,66,15,13,233,98,36127
HHS Regions,Region 2,2014,26,2.14216,1.49581,752,245,,574,90,63,1724,213,115255
HHS Regions,Region 3,2014,26,0.885961,0.870208,263,196,,286,55,47,847,173,97333
HHS Regions,Region 4,2014,26,0.565835,0.598252,142,109,,143,41,21,456,217,76222
HHS Regions,Region 5,2014,26,0.761998,0.923741,244,113,,177,73,39,646,190,69933
HHS Regions,Region 6,2014,26,2.31159,1.64896,274,321,,373,102,63,1133,187,68710
HHS Regions,Region 7,2014,26,0.148706,0.114723,8,5,,15,6,5,39,48,33995
HHS Regions,Region 8,2014,26,0.601304,0.735812,73,50,,82,14,11,230,95,31258
HHS Regions,Region 9,2014,26,1.57548,1.14896,182,162,,196,112,65,717,172,62404
HHS Regions,Region 10,2014,26,0.269915,0.269374,3,3,,5,1,1,13,18,4826
HHS Regions,Region 1,2014,27,0.702276,0.73407,97,24,,64,13,18,216,94,29425
HHS Regions,Region 2,2014,27,1.2183,1.3625,649,204,,474,65,47,1439,211,105615
HHS Regions,Region 3,2014,27,0.940359,1.00182,245,204,,268,69,56,842,167,84047
HHS Regions,Region 4,2014,27,0.584482,0.569116,145,80,,147,37,27,436,224,76610
HHS Regions,Region 5,2014,27,0.697358,0.809821,209,77,,129,51,38,504,174,62236
HHS Regions,Region 6,2014,27,1.52067,1.50673,278,281,,327,93,54,1033,184,68559
HHS Regions,Region 7,2014,27,0.225714,0.157596,11,8,,20,5,1,45,49,28554
HHS Regions,Region 8,2014,27,0.653074,0.777698,52,63,,81,9,2,207,95,26617
HHS Regions,Region 9,2014,27,1.58372,1.17021,173,133,,175,74,65,620,174,52982
HHS Regions,Region 10,2014,27,0.281227,0.293772,6,1,,3,0,0,10,16,3404
HHS Regions,Region 1,2014,28,0.355917,0.483666,88,17,,46,11,9,171,89,35355
HHS Regions,Region 2,2014,28,2.10032,1.31149,667,253,,418,102,72,1512,214,115289
HHS Regions,Region 3,2014,28,1.09684,0.842145,214,196,,239,58,44,751,169,89177
HHS Regions,Region 4,2014,28,0.513198,0.465752,129,82,,129,33,29,402,223,86312
HHS Regions,Region 5,2014,28,0.528833,0.726552,209,85,,117,44,40,495,173,68130
HHS Regions,Region 6,2014,28,1.49204,1.45062,247,307,,384,91,62,1091,185,75209
HHS Regions,Region 7,2014,28,0.136949,0.146885,27,7,,12,2,3,51,50,34721
HHS Regions,Region 8,2014,28,0.398048,0.612701,34,47,,95,10,3,189,95,30847
HHS Regions,Region 9,2014,28,1.32916,1.00013,140,126,,179,88,86,619,179,61892
HHS Regions,Region 10,2014,28,0.335847,0.334608,3,2,,4,2,3,14,17,4184
HHS Regions,Region 1,2014,29,0.401355,0.51498,85,22,,58,10,6,181,93,35147
HHS Regions,Region 2,2014,29,2.4807,1.28118,570,237,,472,101,101,1481,212,115597
HHS Regions,Region 3,2014,29,0.731122,0.780552,175,197,,252,44,31,699,165,89552
HHS Regions,Region 4,2014,29,0.514565,0.489989,126,98,,131,25,25,405,221,82655
HHS Regions,Region 5,2014,29,0.487223,0.650579,174,90,,114,47,29,454,171,69784
HHS Regions,Region 6,2014,29,1.40095,1.40392,248,309,,319,85,61,1022,179,72796
HHS Regions,Region 7,2014,29,0.213722,0.155745,11,7,,24,5,5,52,52,33388
HHS Regions,Region 8,2014,29,0.413482,0.535452,44,31,,69,3,6,153,94,28574
HHS Regions,Region 9,2014,29,1.34247,1.03081,144,123,,177,82,96,622,172,60341
HHS Regions,Region 10,2014,29,0.256796,0.313129,5,2,,5,1,1,14,17,4471
HHS Regions,Region 1,2014,30,0.391262,0.530265,79,26,,62,11,10,188,95,35454
HHS Regions,Region 2,2014,30,1.71497,1.13268,473,257,,371,95,91,1287,211,113624
HHS Regions,Region 3,2014,30,0.780306,0.738839,173,168,,215,51,29,636,160,86081
HHS Regions,Region 4,2014,30,0.546305,0.526981,130,91,,150,40,31,442,219,83874
HHS Regions,Region 5,2014,30,0.477651,0.63345,182,87,,107,33,38,447,171,70566
HHS Regions,Region 6,2014,30,1.25428,1.22244,226,295,,302,70,43,936,185,76568
HHS Regions,Region 7,2014,30,0.217949,0.155628,18,14,,11,5,4,52,51,33413
HHS Regions,Region 8,2014,30,0.468005,0.78165,56,60,,93,15,5,229,93,29297
HHS Regions,Region 9,2014,30,1.16051,0.909137,114,130,,137,78,83,542,172,59617
HHS Regions,Region 10,2014,30,0.144182,0.180723,4,0,,2,0,0,6,15,3320
HHS Regions,Region 1,2014,31,0.533088,0.484108,73,28,,44,8,15,168,93,34703
HHS Regions,Region 2,2014,31,1.75775,1.25705,531,220,,476,101,96,1424,211,113281
HHS Regions,Region 3,2014,31,0.795476,0.760813,182,163,,236,57,35,673,161,88458
HHS Regions,Region 4,2014,31,0.514144,0.444612,122,90,,139,33,18,402,226,90416
HHS Regions,Region 5,2014,31,0.547902,0.651512,176,84,,128,35,35,458,173,70298
HHS Regions,Region 6,2014,31,1.33401,1.3724,214,323,,379,97,45,1058,180,77091
HHS Regions,Region 7,2014,31,0.313622,0.166681,19,11,,25,0,2,57,52,34197
HHS Regions,Region 8,2014,31,0.423257,0.577555,31,45,,84,8,6,174,93,30127
HHS Regions,Region 9,2014,31,1.1291,0.839907,99,126,,136,78,71,510,174,60721
HHS Regions,Region 10,2014,31,0.393134,0.419776,3,4,,8,0,3,18,15,4288
HHS Regions,Region 1,2014,32,0.357373,0.480391,74,18,,59,7,7,165,93,34347
HHS Regions,Region 2,2014,32,1.27839,1.15856,525,236,,412,104,57,1334,213,115143
HHS Regions,Region 3,2014,32,0.590702,0.663619,152,165,,188,57,36,598,172,90112
HHS Regions,Region 4,2014,32,0.560621,0.532143,142,109,,155,31,22,459,215,86255
HHS Regions,Region 5,2014,32,0.60005,0.703334,176,103,,137,40,22,478,170,67962
HHS Regions,Region 6,2014,32,1.20459,1.20784,232,282,,338,96,60,1008,189,83455
HHS Regions,Region 7,2014,32,0.325167,0.171125,19,5,,28,3,2,57,49,33309
HHS Regions,Region 8,2014,32,0.443939,0.612153,38,48,,88,11,5,190,94,31038
HHS Regions,Region 9,2014,32,0.96479,0.752706,98,107,,120,59,61,445,171,59120
HHS Regions,Region 10,2014,32,0.218287,0.21901,4,1,,3,1,1,10,16,4566
HHS Regions,Region 1,2014,33,0.39934,0.538777,67,25,,61,13,14,180,96,33409
HHS Regions,Region 2,2014,33,1.14079,1.12508,548,234,,370,82,63,1297,211,115281
HHS Regions,Region 3,2014,33,0.947829,0.788199,168,202,,253,59,34,716,169,90840
HHS Regions,Region 4,2014,33,0.520256,0.584821,157,107,,199,34,36,533,222,91139
HHS Regions,Region 5,2014,33,0.585832,0.702245,157,114,,138,44,34,487,172,69349
HHS Regions,Region 6,2014,33,1.21144,1.24384,251,267,,377,96,67,1058,185,85059
HHS Regions,Region 7,2014,33,0.222623,0.276663,1,3,,11,5,0,20,44,7229
HHS Regions,Region 8,2014,33,0.580092,0.713694,65,46,,93,11,9,224,93,31386
HHS Regions,Region 9,2014,33,0.983098,0.778349,112,106,,127,58,54,457,161,58714
HHS Regions,Region 10,2014,33,0.17977,0.182983,2,3,,2,1,0,8,16,4372
HHS Regions,Region 1,2014,34,0.37084,0.496169,60,27,,55,19,8,169,96,34061
HHS Regions,Region 2,2014,34,1.21291,1.10336,504,243,,368,99,63,1277,214,115737
HHS Regions,Region 3,2014,34,0.727044,0.779327,187,212,,236,66,40,741,169,95082
HHS Regions,Region 4,2014,34,0.578199,0.670612,203,107,,282,40,32,664,225,99014
HHS Regions,Region 5,2014,34,0.543032,0.747741,165,113,,167,44,34,523,168,69944
HHS Regions,Region 6,2014,34,1.23828,1.31664,274,329,,400,74,63,1140,189,86584
HHS Regions,Region 7,2014,34,0.238344,0.154141,21,11,,20,3,3,58,47,37628
HHS Regions,Region 8,2014,34,0.539453,0.697644,45,52,,104,10,4,215,91,30818
HHS Regions,Region 9,2014,34,1.07318,0.813008,107,99,,177,55,67,505,156,62115
HHS Regions,Region 10,2014,34,0.197823,0.260156,3,3,,4,2,1,13,16,4997
HHS Regions,Region 1,2014,35,0.378678,0.471923,61,28,,52,11,16,168,95,35599
HHS Regions,Region 2,2014,35,1.55421,1.17037,503,262,,425,84,77,1351,211,115434
HHS Regions,Region 3,2014,35,0.792145,0.891319,198,205,,301,56,47,807,165,90540
HHS Regions,Region 4,2014,35,0.636997,0.694236,192,122,,322,33,26,695,220,100110
HHS Regions,Region 5,2014,35,0.550582,0.682008,155,94,,187,43,26,505,168,74046
HHS Regions,Region 6,2014,35,1.36612,1.5233,348,336,,484,97,63,1328,187,87179
HHS Regions,Region 7,2014,35,0.277064,0.206523,30,3,,43,3,3,82,46,39705
HHS Regions,Region 8,2014,35,0.620358,0.750741,47,52,,123,9,2,233,89,31036
HHS Regions,Region 9,2014,35,1.21635,1.00159,147,119,,247,65,46,624,156,62301
HHS Regions,Region 10,2014,35,0.154741,0.145278,3,2,,0,0,1,6,16,4130
HHS Regions,Region 1,2014,36,0.443777,0.542794,67,27,,70,7,10,181,98,33346
HHS Regions,Region 2,2014,36,1.49242,1.19363,516,256,,426,111,87,1396,216,116954
HHS Regions,Region 3,2014,36,0.911794,0.975329,238,253,,356,62,39,948,176,97198
HHS Regions,Region 4,2014,36,0.714489,0.744,187,116,,297,32,24,656,214,88172
HHS Regions,Region 5,2014,36,0.704256,0.932002,239,131,,262,56,25,713,190,76502
HHS Regions,Region 6,2014,36,1.68378,1.71714,346,375,,537,120,57,1435,188,83569
HHS Regions,Region 7,2014,36,0.289342,0.347996,5,7,,8,4,1,25,36,7184
HHS Regions,Region 8,2014,36,0.488969,0.422439,20,10,,33,4,1,68,62,16097
HHS Regions,Region 9,2014,36,1.45951,1.11671,134,106,,267,54,57,618,156,55341
HHS Regions,Region 10,2014,36,0.192155,0.21978,1,3,,2,3,1,10,16,4550
HHS Regions,Region 1,2014,37,0.453362,0.524449,81,22,,77,14,10,204,97,38898
HHS Regions,Region 2,2014,37,1.68177,1.33362,608,257,,594,105,88,1652,215,123873
HHS Regions,Region 3,2014,37,1.35921,1.28666,346,298,,582,84,49,1359,187,105622
HHS Regions,Region 4,2014,37,0.760687,0.74378,212,135,,329,60,38,774,217,104063
HHS Regions,Region 5,2014,37,0.870702,1.3048,372,182,,476,97,57,1184,197,90742
HHS Regions,Region 6,2014,37,1.82467,1.80059,428,390,,659,116,71,1664,185,92414
HHS Regions,Region 7,2014,37,0.639136,0.315514,29,32,,55,2,5,123,44,38984
HHS Regions,Region 8,2014,37,0.73186,1.08184,67,76,,172,20,10,345,91,31890
HHS Regions,Region 9,2014,37,1.69385,1.26092,156,154,,369,67,65,811,153,64318
HHS Regions,Region 10,2014,37,0.245647,0.271213,1,4,,3,3,3,14,15,5162
HHS Regions,Region 1,2014,38,0.532114,0.603344,77,31,,102,17,18,245,99,40607
HHS Regions,Region 2,2014,38,1.63851,1.62966,801,301,,842,127,65,2136,216,131070
HHS Regions,Region 3,2014,38,1.52953,1.39766,370,324,,647,85,55,1481,189,105963
HHS Regions,Region 4,2014,38,0.787284,0.800748,240,162,,337,50,16,805,217,100531
HHS Regions,Region 5,2014,38,0.968542,1.34266,384,207,,473,97,56,1217,195,90641
HHS Regions,Region 6,2014,38,1.94603,1.90027,396,441,,644,116,84,1681,184,88461
HHS Regions,Region 7,2014,38,0.546197,0.354837,42,11,,64,10,6,133,42,37482
HHS Regions,Region 8,2014,38,0.614969,0.930008,63,61,,138,16,11,289,91,31075
HHS Regions,Region 9,2014,38,1.72977,1.33987,151,158,,396,82,80,867,154,64708
HHS Regions,Region 10,2014,38,0.616897,0.591922,11,9,,7,5,2,34,18,5744
HHS Regions,Region 1,2014,39,0.594496,0.635506,95,29,,92,15,17,248,99,39024
HHS Regions,Region 2,2014,39,2.00253,1.79156,834,394,,809,154,97,2288,215,127710
HHS Regions,Region 3,2014,39,1.36316,1.40764,410,399,,597,127,81,1614,198,114660
HHS Regions,Region 4,2014,39,0.871105,1.01091,251,150,,382,60,37,880,208,87050
HHS Regions,Region 5,2014,39,0.781532,1.13788,289,199,,354,101,56,999,196,87795
HHS Regions,Region 6,2014,39,1.91276,1.80696,405,438,,632,109,64,1648,188,91203
HHS Regions,Region 7,2014,39,0.488454,0.276683,28,16,,57,6,6,113,44,40841
HHS Regions,Region 8,2014,39,0.580802,0.91572,51,64,,134,22,4,275,90,30031
HHS Regions,Region 9,2014,39,1.64848,1.32254,150,129,,380,62,65,786,152,59431
HHS Regions,Region 10,2014,39,0.382256,0.374471,9,2,,10,1,1,23,17,6142
